acell,0.036,0.04,1.075,gyro,-1.6111199999999997,0.4397699999999998,0.3810299999999999,mag,-1.6111199999999997,0.4397699999999998,0.3810299999999999,time,0.09537768363952637
acell,0.003,0.08,0.949,gyro,-1.6111199999999997,0.4397699999999998,0.3810299999999999,mag,-50.033,11.254,-56.997,time,0.598273754119873
acell,0.046,0.036,1.054,gyro,-1.6111199999999997,0.4397699999999998,0.3810299999999999,mag,-50.389,9.111,-56.652,time,0.5976285934448242
